topic,correlation
157,0.07202675183248661
158,0.11069300647854523
159,-0.25061448204904024
160,-0.1419198300632874
161,0.012022213363753196
162,-0.10324567410386902
163,0.09668328105230592
164,-0.10907614402239238
165,-0.25088495743303874
166,-0.20046709767321153
167,-0.18890853420393897
168,0.19530708900422042
169,0.4004707493763287
170,0.3586320857124709
171,-0.24997089082306564
172,-0.048571911518136134
173,0.2008841547213893
174,0.04381041657243571
175,-0.20631863060834174
176,-0.03388377111170056
177,0.09093860312267102
178,0.40605113032787443
179,0.049425227453898525
180,0.033014688769743276
181,-0.1157334944302518
182,-0.027288219917533267
183,-0.26430388051383846
184,0.2689386219353516
185,0.3919920988120211
186,0.036901150978226986
187,-0.21181350782615835
188,-0.1194859302774827
189,0.0981758084809513
190,-0.03670402525284591
191,0.03891650183746979
192,0.053526375996243596
193,0.03208960276644446
194,-0.020069326723529794
195,0.1732365590659598
196,-0.11440687112628813
197,-0.1570764173062251
198,-0.09449009308195779
199,-0.09257330063754163
200,-0.3467581654143965
201,0.2031835183808635
202,0.059163856165357694
203,-0.056135039686362895
204,0.20524112165510366
205,-0.047379957205531904
206,-0.12147559336386006
207,0.2773201659954536
208,-0.3713435032148048
209,-0.007549763338828773
210,-0.14656510311928916
211,-0.26245210440225464
212,0.08170571088873807
213,-0.4122122467806771
214,-0.335243112147091
215,-0.03525205041204684
216,0.14715467503223803
217,-0.060139662724323625
218,-5.0118614994657654e-05
219,0.29024881254631385
220,0.08621972725783282
221,-0.08530952176854971
222,0.11959404834814584
223,0.24418886166866363
224,-0.2625612048801188
225,-0.5927204057849302
226,0.14074422847985782
227,0.4530854958506032
228,-0.09853212110697478
229,-0.02235203045890331
230,-0.40714604986635367
231,-0.23843767475231897
232,0.010814224952599464
233,-0.048203474525500126
234,-0.08365386812236293
235,0.03425237646577656
236,0.15656339518399198
237,0.36800031076861217
238,0.4084207088395668
239,0.21024171364484653
240,0.5223819525440345
241,0.20189913284786704
242,-0.11904862654910743
243,-0.10337666805454168
244,0.25932364063938146
245,0.13242964830040818
246,-0.2575286707979781
247,0.07349105186709351
248,0.2973008545938313
249,-0.176107133615084
250,0.12047072921044015
251,-0.4113973245059341
252,0.021960776901539858
253,-0.015047025306442623
254,-0.05925430155472548
255,-0.34944293316753033
256,-0.10264718349211478
257,-0.1793654925066836
258,-0.2983842141052966
259,-0.03877818395657266
260,-0.20526715529312647
261,-0.011156791396834898
262,0.42629723417577153
263,0.06652316775547397
264,-0.14019917709112378
265,-0.1579203976321668
266,-0.13191676022026985
267,0.2484774555167064
268,0.25415570672148297
269,0.25399640654519756
270,-0.08624825967056873
271,0.3168805049540041
272,-0.2229009935919025
273,-0.5884014167942893
274,-0.05980289941628651
275,-0.43855889628069944
276,0.0803827341887505
277,0.35726149920002037
278,0.20523038503179505
279,0.36122187511689197
280,0.33922043112857864
281,-0.24631412009526016
282,-0.0906393124423166
283,0.22528251172783612
284,-0.22911800786377173
285,0.06487342441314585
286,0.2593975838932599
287,0.17701455257785803
288,0.02018603568073872
289,-0.2464809669848757
290,0.05133252351881929
291,0.1732554713948097
292,-0.10700819100276152
293,0.09570463136306225
294,0.022984554876945108
295,-0.26476639188612766
296,-0.010419219112664814
297,0.33408549078708705
298,0.6086334958281172
299,0.12344261089036113
300,-0.02545074061616699
301,0.1497343848275204
302,0.21450421213949372
303,-0.6239300536268676
304,0.14342402510772623
305,-0.2279027317761947
306,0.32414320279816944
307,0.5359408892464087
308,-0.23275087376191403
309,-0.11627730351429737
310,-0.2963112517318737
311,-0.3186580471997464
312,0.21695219025319412
313,-0.05425227018797657
314,-0.12152360010689901
315,-0.09475100224184277
316,-0.030345395754849347
317,0.05132161501573038
318,-0.41929247907359163
319,0.27516069676874927
320,0.6062161697250116
321,-0.08216153264718247
322,-0.07161979950976567
323,0.1124221238559028
324,-0.16054878250803853
325,-0.39364335558300273
326,0.1931432473020912
327,-0.28579723656507056
328,0.2340767217228924
329,-0.004731218723770156
330,-0.02473720058416166
331,0.5062397660729928
332,-0.38906068746708394
333,0.14780142056194664
334,-0.5862186084624911
335,0.20367072914072137
336,0.5448213816621476
337,-0.137315485624822
338,-0.22053568905014445
339,-0.42695740379717856
340,-0.3544864046628755
341,-0.1445097053959629
342,0.49019345442719886
343,-0.03738716583392933
344,0.4438314451774752
345,-0.02501833980518509
346,0.4265530836675992
347,-0.16555368162679976
348,0.10961210599528404
349,0.2793686850527167
350,-0.06137179753156378
351,-0.22837561243212762
352,-0.5477927414162309
353,0.002687845273917078
354,-0.3157045425231142
355,0.38158082324368875
356,-0.31681313309283404
357,-0.33512540735727575
358,-0.11522645341420912
359,-0.34191668308799106
360,0.4064363517856917
361,0.4142684231181478
362,0.015876237999748747
363,-0.06779737257877559
364,-0.27531309982838065
365,-0.1588352913340417
366,0.2111634384853788
367,-0.03297093648451378
368,0.13450890827446632
369,0.04675234163688384
370,0.17665987219483217
371,-0.17105713775083395
372,-0.19954170819158545
373,-0.28360484611844133
374,-0.19446304880048126
375,-0.3364843546260288
376,0.18146112317504545
377,-0.03825362642110805
378,-0.7934146443979163
379,-0.19002302981802052
380,0.28836867931443333
381,0.1402552711582564
382,-0.706404989982367
383,-0.07447783810199919
384,0.1412475208014544
385,-0.05365559277827815
386,0.19874229117868655
387,-0.08020424482153561
388,0.40359699478592137
389,0.42144158691416495
390,0.3821550958878447
391,0.6691500103170904
392,-0.05385481706131789
393,0.3528978723689727
394,0.39140578138681786
395,-0.17367430747556398
396,0.07414159063734525
397,-0.14209954167095246
398,0.11384497524841043
399,-0.13989752050269327
400,0.21829433463335923
401,0.20296388270259125
402,0.29245415654941614
403,0.4488304101413611
404,-0.3319575143045414
405,0.09423065011017474
406,-0.0780866060895915
407,0.2255987851224509
408,-0.0940293355357743
409,-0.07090590755206909
410,-0.02212495297226686
411,0.04368353383588349
412,0.1907665110780876
413,0.10100298066430641
414,0.5930505236996927
415,-0.0669879669631557
416,0.1296623921595409
417,-0.002915894308206154
418,0.4728150852642997
419,-0.5018227981522131
420,0.13255832843199264
421,0.11961899037390099
422,0.044136995992653444
423,0.1473361722617383
424,0.21902030484507723
425,0.3261125481658772
426,-0.17690111102427528
427,-0.07649507850924969
428,0.2693949791150298
429,0.013272149099113327
430,
431,-0.03659923123087554
432,0.6410751264084155
433,0.22312441789143733
434,0.3155763286127402
435,-0.5445956171686888
436,0.0741904406988951
437,0.1218904589873409
438,0.20026259680009487
439,-0.14250559129724572
440,-0.34251166417229423
441,0.48384093375118775
442,-0.15297637248789142
443,-0.49531635325541207
444,-0.36521160552209464
445,0.19968850433474203
446,-0.04120848770165406
447,-0.10404726092225332
448,-0.18398230127654522
449,0.04513080332176479
450,-0.06410387894560561
451,-0.5098181931567798
452,0.0923113810934378
453,-0.19111128776391514
454,0.46131235528650866
455,0.4740336529398467
456,-0.03232477807265066
457,-0.9537057474736925
458,-0.059383279854524566
459,-0.05134246984535645
460,0.3771397883516041
461,0.27355194186901216
462,0.13442158380874786
463,-0.07927417951501348
464,0.09643476945533523
465,-0.7333256639450464
466,-0.17572979688468554
467,0.24180216095378423
468,0.3044369431280438
469,-0.4661139571172836
470,-0.1992571492315012
471,0.09890048449071494
472,0.09437617342555403
473,-0.3175155088209825
474,0.19781207294244435
475,-0.4966938766224291
476,-0.7629534210462262
477,-0.7026707247561523
478,0.37515940069183407
479,-0.0656718220214023
480,0.20577624422297017
481,0.27486648385062684
482,0.3146196268851018
483,0.13808241544119304
484,-0.3581910534421343
485,-0.14788100395749879
486,0.45862100039774273
487,0.0725885875668663
488,0.2915108759429719
489,-0.3113689083780678
490,-0.26251249498123447
491,-0.5889711802408921
492,-0.0487130500894894
493,0.0912866342999009
494,0.11500561286639438
495,-0.21457787459673924
496,0.3446749978894701
497,-0.3161317006954526
498,0.39121435925627307
499,-0.7300721510317946
500,-0.0005513742198966972
501,-0.2372682523391896
502,0.019778377976798413
503,-0.19702262042635138
504,0.2847644701298272
505,-0.16233483875887134
506,-0.4732542320279061
507,-0.5107222134487744
508,0.19878847322552612
509,-0.015686161234223568
510,0.0022906863671345477
511,-0.09929559914488167
512,0.18221411994807632
513,-0.35995808947158897
514,-0.2183367017319776
515,0.4223658604813049
516,-0.260160953251664
517,-0.22915319302396575
518,0.6854393690249652
519,0.03471320638267293
520,0.2060744971890544
521,-0.1653569939084424
522,0.0810007097351922
523,0.09946659722584057
524,-0.3210968064689113
525,-0.11064600127251983
