Date,Adj Close,Close,High,Low,Open,Volume,decayed_sentiment,price_change
2025-02-11,232.6199951171875,232.6199951171875,235.22999572753903,228.1300048828125,228.1999969482422,53718400,0.0,0.021831765227118938
2025-02-12,236.8699951171875,236.8699951171875,236.9600067138672,230.67999267578125,231.1999969482422,45243300,0.0,0.018270140526221557
2025-02-13,241.52999877929688,241.52999877929688,242.33999633789065,235.57000732421875,236.91000366210935,53614100,0.0,0.01967325435120615
2025-02-14,244.6000061035156,244.6000061035156,245.5500030517578,240.9900054931641,241.25,40896200,0.0,0.012710666748373622
2025-02-18,244.47000122070312,244.47000122070312,245.17999267578125,241.83999633789065,244.1499938964844,48822500,0.0,-0.0005314999164695022
2025-02-19,244.8699951171875,244.8699951171875,246.00999450683597,243.16000366210935,244.66000366210935,32204200,0.0,0.001636167605379324
2025-02-20,245.8300018310547,245.8300018310547,246.77999877929688,244.2899932861328,244.94000244140625,32316900,0.0,0.003920475080696484
2025-02-21,245.5500030517578,245.5500030517578,248.69000244140625,245.22000122070312,245.9499969482422,53197400,0.21026896863541708,-0.001138993520771736
2025-02-24,247.1000061035156,247.1000061035156,248.8600006103516,244.4199981689453,244.92999267578125,51326400,0.0,0.006312372357947238
2025-02-25,247.0399932861328,247.0399932861328,250.0,244.91000366210935,248.0,48013300,0.5062185678126352,-0.00024286853865007618
2025-02-26,240.3600006103516,240.3600006103516,244.97999572753903,239.1300048828125,244.3300018310547,44433600,0.014601061267070121,-0.02704012652738441
2025-02-27,237.3000030517578,237.3000030517578,242.4600067138672,237.05999755859372,239.41000366210935,41153600,0.10797304986292257,-0.012730893454915404
2025-02-28,241.83999633789065,241.83999633789065,242.08999633789065,230.1999969482422,236.9499969482422,56833400,0.08815004653352312,0.019131872009047646
2025-03-03,238.02999877929688,238.02999877929688,244.02999877929688,236.1100006103516,241.7899932861328,47184000,0.0017953920544180686,-0.01575420780800285
2025-03-04,235.92999267578125,235.92999267578125,240.07000732421875,234.67999267578125,237.7100067138672,53798100,0.000262696543746228,-0.00882244302938795
2025-03-05,235.7400054931641,235.7400054931641,236.5500030517578,229.22999572753903,235.4199981689453,47227600,0.1895002151186056,-0.0008052693108766551
2025-03-06,235.3300018310547,235.3300018310547,237.8600006103516,233.16000366210935,234.44000244140625,45170400,0.0432089190864857,-0.0017392197020258404
2025-03-07,239.07000732421875,239.07000732421875,241.3699951171875,234.75999450683597,235.1100006103516,46273600,0.03130459680395109,0.015892599600832114
2025-03-10,227.47999572753903,227.47999572753903,236.16000366210935,224.22000122070312,235.5399932861328,72071200,0.2425937382636904,-0.04847957184759577
2025-03-11,220.83999633789065,220.83999633789065,225.83999633789065,217.4499969482422,223.80999755859372,76137400,0.0732372381708799,-0.029189377151217055
2025-03-12,216.97999572753903,216.97999572753903,221.75,214.91000366210935,220.13999938964844,62547500,0.015964749164692964,-0.017478720677235104
2025-03-13,209.67999267578125,209.67999267578125,216.83999633789065,208.4199981689453,215.9499969482422,61368300,0.04688636084577529,-0.03364366852013567
2025-03-14,213.4900054931641,213.4900054931641,213.9499969482422,209.5800018310547,211.25,60107600,0.8457588874049352,0.018170607356297053
2025-03-17,214.0,214.0,215.22000122070312,209.97000122070312,213.30999755859372,48073400,0.00020131301839852598,0.002388844881322738
2025-03-18,212.69000244140625,212.69000244140625,215.1499938964844,211.4900054931641,214.16000366210935,42432400,1.0297372151890527,-0.006121483918662407
2025-03-19,215.2400054931641,215.2400054931641,218.75999450683597,213.75,214.22000122070312,54385400,0.5102098129171903,0.011989294383784488
2025-03-20,214.1000061035156,214.1000061035156,217.4900054931641,212.22000122070312,213.9900054931641,48862900,0.24562405942505663,-0.005296410335227875
2025-03-21,218.2700042724609,218.2700042724609,218.83999633789065,211.27999877929688,211.55999755859372,93954500,1.141857271461366,0.019476870855058115
